reaction_id,reaction_name,reaction_equation,flux,lower_bound,upper_bound,reversible
ACSPHACT40,R 3 Hydroxyacid Acyl CoA Synthetase  Acetylthio C40,R_3h4atba_c + atp_c + coa_c --> R_3h4atbcoa_c + amp_c + ppi_c,0.0,0.0,1000.0,False
ACSPHACT60,R 3 Hydroxyacid Acyl CoA Synthetase  Acetylthio C60,R_3h6atha_c + atp_c + coa_c --> R_3h6athcoa_c + amp_c + ppi_c,0.0,0.0,1000.0,False
ACTD_1,,diact_c + h_c + nadh_c --> actn__R_c + nad_c,0.0,0.0,1000.0,False
ACTNabc,Acetoin transport via ABC system,actn__R_e + atp_c + h2o_c --> actn__R_c + adp_c + h_c + pi_c,0.0,0.0,1000.0,False
ACTNabc1,Acetoin efflux  via ABC system,actn__R_c + atp_c + h2o_c --> actn__R_e + adp_c + h_c + pi_c,0.0,0.0,1000.0,False
ACt,Acetate transport via diffusion,ac_e <=> ac_c,19.0,-1000.0,1000.0,True
ACtexi,Acetate transport (e<->c),ac_e <=> ac_c,0.0,-1000.0,1000.0,True
ADCL,4-aminobenzoate synthase,4adcho_c --> 4abz_c + h_c + pyr_c,0.00026546740990201177,0.0,1000.0,False
ADCS,4-amino-4-deoxychorismate synthase,chor_c + gln__L_c --> 4adcho_c + glu__L_c,0.00026546740990201177,0.0,1000.0,False
ADEt2rpp,Adenine transport via proton symport (reversible) (periplasm),ade_p + h_p --> ade_c + h_c,0.0,0.0,1000.0,False
ADEtex,Adenine transport via diffusion (extracellular to periplasm),ade_e <=> ade_p,0.0,-1000.0,1000.0,True
ADK1,Adenylate kinase,amp_c + atp_c <=> 2.0 adp_c,22.180842872759772,-1000.0,1000.0,True
ADK2,Adenylate kinase (Inorganic triphosphate),amp_c + pppi_c <=> adp_c + ppi_c,0.0,-1000.0,1000.0,True
ADK3,Adentylate kinase (GTP),amp_c + gtp_c <=> adp_c + gdp_c,0.0,-1000.0,1000.0,True
ADK4,Adentylate kinase (ITP),amp_c + itp_c <=> adp_c + idp_c,0.0,-1000.0,1000.0,True
ADKd,Adenylate kinase (d form),damp_c + datp_c <=> 2.0 dadp_c,0.0,-1000.0,1000.0,True
ADMDC,Adenosylmethionine decarboxylase,amet_c + h_c --> ametam_c + co2_c,0.0,0.0,1000.0,False
ADNK1,Adenosine kinase,adn_c + atp_c --> adp_c + amp_c + h_c,0.0,0.0,1000.0,False
ADNK3,Adenosine kinase,adn_c + gtp_c --> amp_c + gdp_c + h_c,0.0,0.0,1000.0,False
ADNK4,Adenosine kinase,adn_c + dgtp_c --> amp_c + dgdp_c + h_c,0.0,0.0,1000.0,False
ADNUC,Adenosine hydrolase,adn_c + h2o_c --> ade_c + rib__D_c,0.0,0.0,1000.0,False
ADNt2,Adenosine transport in via proton symport,adn_e + h_e --> adn_c + h_c,0.0,0.0,1000.0,False
ADNt2pp,Adenosine transport in via proton symport (periplasm),adn_p + h_p --> adn_c + h_c,0.0,0.0,1000.0,False
ADPRDP,ADPribose diphosphatase,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c,0.0,0.0,1000.0,False
ADPT,Adenine phosphoribosyltransferase,ade_c + prpp_c --> amp_c + ppi_c,0.0,0.0,1000.0,False
ADSL1r,Adenylsuccinate lyase,dcamp_c <=> amp_c + fum_c,0.11866075772794044,-1000.0,1000.0,True
ADSL2r,Adenylosuccinate lyase,25aics_c <=> aicar_c + fum_c,0.17758341198253919,-1000.0,1000.0,True
ADSS,Adenylosuccinate synthase,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,0.11866075772794042,0.0,1000.0,False
AGDC,N-acetylglucosamine-6-phosphate deacetylase,acgam6p_c + h2o_c --> ac_c + gam6p_c,0.0,0.0,1000.0,False
AGM3PA,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase,anhgm3p_c + h2o_c --> LalaDgluMdap_c + anhgm_c,0.0,0.0,1000.0,False
AGM3PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase",anhgm3p_c + h2o_c --> acgam_c + anhm3p_c,0.0,0.0,1000.0,False
AGM3Pt2pp,GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm),anhgm3p_p + h_p --> anhgm3p_c + h_c,0.0,0.0,1000.0,False
AGM4PA,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase,anhgm4p_c + h2o_c --> LalaDgluMdapDala_c + anhgm_c,0.0,0.0,1000.0,False
AGM4PApp,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm),anhgm4p_p + h2o_p --> LalaDgluMdapDala_p + anhgm_p,0.0,0.0,1000.0,False
AGM4PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase",anhgm4p_c + h2o_c --> acgam_c + anhm4p_c,0.0,0.0,1000.0,False
AGM4Pt2pp,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),anhgm4p_p + h_p --> anhgm4p_c + h_c,0.0,0.0,1000.0,False
AGMDA,Agmatine deaminase,agm_c + h2o_c --> Ncbmpts_c + nh4_c,0.0,0.0,1000.0,False
AGMH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",anhgm_c + h2o_c --> acgam_c + anhm_c,0.0,0.0,1000.0,False
AGMPTRCtpp,Agmatine/putrescine antiporter (periplasm),agm_p + ptrc_c <=> agm_c + ptrc_p,0.0,-1000.0,1000.0,True
AGMT,Agmatinase,agm_c + h2o_c --> ptrc_c + urea_c,0.0,0.0,1000.0,False
AGMt2pp,GlcNAc-anhMurNAc transport in via proton symport (periplasm),anhgm_p + h_p --> anhgm_c + h_c,0.0,0.0,1000.0,False
AGPAT120,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),1ddecg3p_c + ddcaACP_c --> ACP_c + pa120_c,0.0,0.0,1000.0,False
AGPAT141,1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1),1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c,0.0,0.0,1000.0,False
AGPAT161,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,0.0,0.0,1000.0,False
AGPOP,"DGTP:pyruvate 2-O-phosphotransferase, cytosol",dgdp_c + h_c + pep_c --> dgtp_c + pyr_c,0.0,0.0,1000.0,False
AHCi,Adenosylhomocysteinase,ahcys_c + h2o_c <=> adn_c + hcys__L_c,-8.848913663395172e-05,-1000.0,1000.0,True
AHGDx,(S)-alpha-hydroxyglutarate dehydrogenase,S2hglut_c + nad_c <=> akg_c + h_c + nadh_c,0.0,-1000.0,1000.0,True
AHMMPS_1,4 amino 5 hydroxymethyl 2 methylpyrimidine synthetase,air_c + h2o_c --> 4ahmmp_c + gcald_c + 0.5 o2_c + pi_c,0.0,0.0,1000.0,False
AHSERL2,O acetylhomoserine  thiol  lyase,achms_c + h2s_c --> ac_c + h_c + hcys__L_c,0.06107297995603075,0.0,1000.0,False
AHSERL4,Cysteine synthase  Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0.0,0.0,1000.0,False
AICART,Phosphoribosylaminoimidazolecarboxamide formyltransferase,10fthf_c + aicar_c <=> fprica_c + thf_c,0.21517661299790844,-1000.0,1000.0,True
AIRC1,Phosphoribosylaminoimidazole carboxylase  ATP dependent,air_c + atp_c + co2_c + h2o_c --> 5aizc_c + adp_c + 2.0 h_c + pi_c,0.0,0.0,1000.0,False
AIRC2,Phosphoribosylaminoimidazole carboxylase,air_c + atp_c + hco3_c --> 5caiz_c + adp_c + h_c + pi_c,0.1775834119825392,0.0,1000.0,False
AIRC3,Phosphoribosylaminoimidazole carboxylase (mutase rxn),5aizc_c <=> 5caiz_c,-0.1775834119825392,-1000.0,1000.0,True
AKGDH,2-Oxogluterate dehydrogenase,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c,7.74589432965622,0.0,1000.0,False
AKGDa,Oxoglutarate dehydrogenase (lipoamide),akg_c + h_c + lpam_c <=> co2_c + sdhlam_c,0.11528547254316347,-1000.0,1000.0,True
AKGDb,Oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),coa_c + sdhlam_c --> dhlam_c + succoa_c,0.11528547254316346,0.0,1000.0,False
AKGt2r,2 oxoglutarate reversible transport via symport,akg_e + h_e --> akg_c + h_c,0.0,0.0,1000.0,False
AKP1,Alkaline phosphatase  Dihydroneopterin,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c,0.00026546740990187603,0.0,1000.0,False
ALAALAD_1,D alanine D alanine dipeptidase,alaala_p + h2o_p --> 2.0 ala__D_p,0.0,0.0,1000.0,False
ALAALAr,D-alanine-D-alanine ligase (reversible),2.0 ala__D_c + atp_c <=> adp_c + alaala_c + h_c + pi_c,0.03968122719011297,-1000.0,1000.0,True
ALAGLNtr,Dipeptide transport via ABC system ala-gln,ala_gln_e + atp_c + h2o_c --> adp_c + ala_gln_c + h_c + pi_c,0.0,0.0,1000.0,False
ALAGLYtr,Dipeptide transport via ABC system ala-gly,alagly_e + atp_c + h2o_c --> adp_c + alagly_c + h_c + pi_c,0.0,0.0,1000.0,False
ALAHIStr,Dipeptide transport via ABC system ala-his,ala_his_e + atp_c + h2o_c --> adp_c + ala_his_c + h_c + pi_c,0.0,0.0,1000.0,False
ALALEUt,Dipeptide transport via ABC system ala-leu,ala_leu_e + atp_c + h2o_c --> adp_c + ala_leu_c + h_c + pi_c,0.0,0.0,1000.0,False
ALAR,Alanine racemase,ala__L_c <=> ala__D_c,0.11904368157033893,-1000.0,1000.0,True
ALATA_D,D-alanine transaminase,akg_c + ala__D_c <=> glu__D_c + pyr_c,0.03968122719011297,-1000.0,1000.0,True
ALATA_D2,D-alanine transaminase,ala__D_c + pydx5p_c --> pyam5p_c + pyr_c,0.0,0.0,1000.0,False
ALATA_L,L-alanine transaminase,akg_c + ala__L_c <=> glu__L_c + pyr_c,-0.3624745187644373,-1000.0,1000.0,True
ALATA_L2,Alanine transaminase,ala__L_c + pydx5p_c --> pyam5p_c + pyr_c,0.0,0.0,1000.0,False
ALATHRtr,Dipeptide transport via ABC system ala-thr,ala_L_thr__L_e + atp_c + h2o_c --> adp_c + ala_L_thr__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ALAabc,L-alanine transport via ABC system,ala__L_e + atp_c + h2o_c --> adp_c + ala__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ALAt2pp,L-alanine transport in via proton symport (periplasm),ala__L_p + h_p --> ala__L_c + h_c,0.0,0.0,1000.0,False
ALAt2r,L alanine reversible transport via proton symport,ala__L_e + h_e --> ala__L_c + h_c,0.0,0.0,1000.0,False
ALAtex,L-alanine transport via diffusion (extracellular to periplasm),ala__L_e <=> ala__L_p,0.0,-1000.0,1000.0,True
ALCD1,Alcohol dehydrogenase (methanol),meoh_c + nad_c <=> fald_c + h_c + nadh_c,0.0,-1000.0,1000.0,True
ALCD19,Alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c <=> glyc_c + nad_c,0.0,-1000.0,1000.0,True
ALCD19y,Alcohol dehydrogenase  glycerol  NADP,glyald_c + h_c + nadph_c <=> glyc_c + nadp_c,0.0,-1000.0,1000.0,True
ALCD2ir,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol,acald_c + h_c + nadh_c <=> etoh_c + nad_c,0.0,-1000.0,1000.0,True
ALCD2x,Alcohol dehydrogenase (ethanol),etoh_c + nad_c <=> acald_c + h_c + nadh_c,0.0,-1000.0,1000.0,True
ALDD1,Aldehyde dehydrogenase  formaldehyde  NAD,fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c,0.0,0.0,1000.0,False
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",h2o_c + nad_c + pacald_c <=> 2.0 h_c + nadh_c + pac_c,0.0,-1000.0,1000.0,True
ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0.0,0.0,1000.0,False
ALDD2y,"Aldehyde dehydrogenase (acetaldehyde, NADP)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0.0,0.0,1000.0,False
ALKP,Alkaline phosphatase,dhap_c + h2o_c --> dha_c + pi_c,0.0,0.0,1000.0,False
ALOX,Oxidative decarboxylation of acetolacate chemical,alac__S_c + h_c + 0.5 o2_c --> co2_c + diact_c + h2o_c,0.0,0.0,1000.0,False
ALR2,Aldose reductase (methylglyoxal),h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,0.0,0.0,1000.0,False
ALR3,Aldose reductase (acetol),acetol_c + h_c + nadph_c --> 12ppd__S_c + nadp_c,0.0,0.0,1000.0,False
ALR4x,Aldose reductase (acetol),acetol_c + h_c + nadh_c --> 12ppd__R_c + nad_c,0.0,0.0,1000.0,False
ALS,Acetolactate synthase,2.0 pyr_c --> alac_c + co2_c,0.0,0.0,1000.0,False
AM3PA,Anhydrous-N-Acetylmuramyl-tripeptide amidase,anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c,0.0,0.0,1000.0,False
AM4PA,Anhydrous-N-Acetylmuramyl-tetrapeptide amidase,anhm4p_c + h2o_c --> LalaDgluMdapDala_c + anhm_c,0.0,0.0,1000.0,False
AMALT1,Amylomaltase (maltotriose),malt_c + malttr_c --> glc__D_c + maltttr_c,0.0,0.0,1000.0,False
AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),2dmmql8_c + amet_c --> ahcys_c + h_c + mql8_c,0.0,0.0,1000.0,False
AMMQT8,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),2dmmq8_c + amet_c + h_c --> ahcys_c + mql8_c,0.0,0.0,1000.0,False
AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,2dmmq8_c + amet_c --> ahcys_c + h_c + mqn8_c,0.0,0.0,1000.0,False
AMPEP1,Aminopeptidase,gly_asn__L_c + h2o_c <=> asn__L_c + gly_c,0.0,-1000.0,1000.0,True
AMPEP10,Aminopeptidase,gly_asp__L_c + h2o_c <=> asp__L_c + gly_c,0.0,-1000.0,1000.0,True
AMPEP11,Aminopeptidase,gly_pro__L_c + h2o_c --> gly_c + h_c + pro__L_c,0.0,0.0,1000.0,False
AMPEP12,Aminopeptidase,ala_gln_c + h2o_c <=> ala__L_c + gln__L_c,0.0,-1000.0,1000.0,True
AMPEP13,Aminopeptidase,ala_L_asp__L_c + h2o_c <=> ala__L_c + asp__L_c,0.0,-1000.0,1000.0,True
AMPEP14,Aminopeptidase,h2o_c + h_c + met_L_ala__L_c <=> ala__L_c + met__L_c,0.0,-1000.0,1000.0,True
AMPEP16,Aminopeptidase,h2o_c + lysglugly_c --> glu__L_c + gly_c + lys__L_c,0.0,0.0,1000.0,False
AMPEP17,Aminopeptidase,glyglygln_c + h2o_c --> gln__L_c + 2.0 gly_c,0.0,0.0,1000.0,False
AMPEP18,Aminopeptidase,h2o_c + serglugly_c --> glu__L_c + gly_c + ser__L_c,0.0,0.0,1000.0,False
AMPEP2,Aminopeptidase,ala_L_thr__L_c + h2o_c <=> ala__L_c + thr__L_c,0.0,-1000.0,1000.0,True
AMPEP3,Aminopeptidase,gly_gln_c + h2o_c <=> gln__L_c + gly_c,0.0,-1000.0,1000.0,True
AMPEP4,Aminopeptidase,alagly_c + h2o_c <=> ala__L_c + gly_c,0.0,-1000.0,1000.0,True
AMPEP5,Aminopeptidase,ala_L_glu__L_c + h2o_c <=> ala__L_c + glu__L_c,0.0,-1000.0,1000.0,True
AMPEP6,Aminopeptidase,ala_leu_c + h2o_c <=> ala__L_c + leu__L_c,0.0,-1000.0,1000.0,True
AMPEP7,Aminopeptidase,ala_his_c + h2o_c <=> ala__L_c + his__L_c,0.0,-1000.0,1000.0,True
AMPEP8,Aminopeptidase,gly_glu__L_c + h2o_c <=> glu__L_c + gly_c,0.0,-1000.0,1000.0,True
AMPEP9,Aminopeptidase,gly_met_c + h2o_c <=> gly_c + met__L_c,0.0,-1000.0,1000.0,True
AMPMS2,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c,8.848913663395193e-05,0.0,1000.0,False
AMPN,AMP nucleosidase,amp_c + h2o_c --> ade_c + r5p_c,0.0,0.0,1000.0,False
AMPTASECG,Alanyl aminopeptidase (cys-gly),cgly_c + h2o_c --> cys__L_c + gly_c,0.0,0.0,1000.0,False
ANHMK,"1,6-anhydrous-N-Acetylmuramate kinase",anhm_c + atp_c + h2o_c --> acmum6p_c + adp_c + h_c,0.0,0.0,1000.0,False
ANPRT,Anthranilate phosphoribosyltransferase,anth_c + prpp_c --> ppi_c + pran_c,0.022555999971675924,0.0,1000.0,False
ANS,Anthranilate synthase,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,0.0,0.0,1000.0,False
ANS2,Anthranilate synthase 2,chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c,0.02255599997167592,0.0,1000.0,False
AP4AH,Ap4A hydrolase,ap4a_c + h2o_c --> 2.0 adp_c + 2.0 h_c,0.0,0.0,1000.0,False
AP4AS,Ap4A synthetase,2.0 atp_c + h_c --> ap4a_c + ppi_c,0.0,0.0,1000.0,False
APATr,B alanine pyruvate aminotransferase,ala_B_c + pyr_c <=> ala__L_c + msa_c,0.0,-1000.0,1000.0,True
APCt5,Ampicilin  transport out via proton antiport TtgABC system  cytoplasmexternal,apc_c + h_p --> apc_e + h_c,0.0,0.0,1000.0,False
APCt6,Ampicilin  transport out via proton antiport TtgABC system  periplasmexternal,apc_p + h_p --> apc_e + h_c,0.0,0.0,1000.0,False
APCtex,Ampicilin transport  extracellular,apc_e <=> apc_p,0.0,-1000.0,1000.0,True
APCtpp,Ampicilin transport  periplasm,apc_p --> apc_c,0.0,0.0,1000.0,False
APPAT,ATP:pantetheine-4'-phosphate adenylyltransferase,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,0.0002285638686170996,0.0,1000.0,False
APRAUR,5-amino-6-(5-phosphoribosylamino)uracil reductase,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,0.00017697827326790383,0.0,1000.0,False
APRTO2,N acetylputrescine oxygen oxireductase  deaminating,aprut_c + h2o_c + o2_c --> h2o2_c + n4abutn_c + nh4_c,0.0,0.0,1000.0,False
APSR,Adenosine 5'-phosphosulfate reductase;,aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c,0.0,0.0,1000.0,False
APSR2,Adenosine 5  phosphosulfate reductase,aps_c + grxrd_c --> amp_c + grxox_c + 2.0 h_c + so3_c,5.751725997697915e-18,0.0,1000.0,False
APTNAT,5-aminopentanoate:2-oxoglutarate aminotransferase,5aptn_c + akg_c <=> glu__L_c + oxptn_c,0.0,-1000.0,1000.0,True
ARBabc,L-arabinose transport via ABC system,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ARBt3ipp,L-arabinose transport via proton antiport (periplasm),arab__L_c + h_p --> arab__L_p + h_c,0.0,0.0,1000.0,False
ARBtex,L-arabinose transport via diffusion (extracellular to periplasm),arab__L_e <=> arab__L_p,0.0,-1000.0,1000.0,True
ARD,1;2-dihydroxy-3-keto-5-methylthiopentene dioxygenase,dhmtp_c + o2_c --> 2kmb_c + for_c + 2.0 h_c,0.0,0.0,1000.0,False
ARGAGMt7pp,Arginine/agmatine antiport (periplasm),agm_c + arg__L_p <=> agm_p + arg__L_c,0.0,-1000.0,1000.0,True
ARGDC,Arginine decarboxylase,arg__L_c + h_c --> agm_c + co2_c,0.0,0.0,1000.0,False
ARGDCpp,Arginine decarboxylase,arg__L_p + h_p --> agm_p + co2_p,0.0,0.0,1000.0,False
ARGN,Arginase,arg__L_c + h2o_c --> orn_c + urea_c,0.0,0.0,1000.0,False
ARGN_1,Arginase,arg__L_c + h2o_c --> orn__L_c + urea_c,0.0,0.0,1000.0,False
ARGORNt7pp,Arginine/ornithine antiporter (periplasm),arg__L_p + orn_c <=> arg__L_c + orn_p,0.0,-1000.0,1000.0,True
ARGR,Arginine racemase,arg__L_c <=> arg__D_c,0.0,-1000.0,1000.0,True
ARGSL,Argininosuccinate lyase,argsuc_c <=> arg__L_c + fum_c,0.11737389553017898,-1000.0,1000.0,True
ARGSS,Argininosuccinate synthase,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,0.11737389553017898,0.0,1000.0,False
ARGabc,L-arginine transport via ABC system,arg__L_e + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ARGabcpp,L-arginine transport via ABC system (periplasm),arg__L_p + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ARGt2r,L arganine reversible transport via proton symport,arg__L_e + h_e --> arg__L_c + h_c,0.0,0.0,1000.0,False
ARGt3pp,L-arginine transport out via proton antiport (cytoplasm to periplasm),arg__L_c + h_p --> arg__L_p + h_c,0.0,0.0,1000.0,False
ARGt5r,ARGtiDF,arg__L_e <=> arg__L_c,0.0,-1000.0,1000.0,True
AROAT,Prephenate transaminase,glu__L_c + h_c + pphn_c <=> Largn_c + akg_c,0.07351542555376281,-1000.0,1000.0,True
AROH,L-Arogenate hydro-lyase,Largn_c --> co2_c + h2o_c + phe__L_c,0.0735154255537628,0.0,1000.0,False
ASAD,Aspartate-semialdehyde dehydrogenase,aspsa_c + nadp_c + pi_c <=> 4pasp_c + h_c + nadph_c,-0.4528762905489532,-1000.0,1000.0,True
ASNN,L-asparaginase,asn__L_c + h2o_c --> asp__L_c + nh4_c,0.0,0.0,1000.0,False
ASNS1,Asparagine synthase (glutamine-hydrolysing),asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,0.0,0.0,1000.0,False
ASNS2,Asparagine synthetase,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c,0.09565358220312681,0.0,1000.0,False
ASNabc,L-asparagine transport via ABC system,asn__L_e + atp_c + h2o_c --> adp_c + asn__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ASO3t2pp,Arsenite transporter via proton antiport  periplasm,aso3_c + h_p --> aso3_p + h_c,0.0,0.0,1000.0,False
ASO3t4pp,Arsenite transporter via sodium antiport (periplasm),aso3_c + na1_p --> aso3_p + na1_c,0.0,0.0,1000.0,False
ASO3tex,Arsenite transport via diffusion (extracellular to periplasm),aso3_e <=> aso3_p,0.0,-1000.0,1000.0,True
ASO4rt2rpp,Arsenate reversible transport via symport (periplasm),aso4_p + h_p --> aso4_c + h_c,0.0,0.0,1000.0,False
ASO4t4pp,Arsenate transporter via sodium antiport (periplasm),aso4_c + na1_p --> aso4_p + na1_c,0.0,0.0,1000.0,False
ASO4tex,Arsenate transporter (extracellular to periplasm),aso4_e <=> aso4_p,0.0,-1000.0,1000.0,True
ASP1DC,Aspartate 1-decarboxylase,asp__L_c + h_c --> ala_B_c + co2_c,0.0,0.0,1000.0,False
ASPCT,Aspartate carbamoyltransferase,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,0.13126351548353415,0.0,1000.0,False
ASPK,Aspartate kinase,asp__L_c + atp_c <=> 4pasp_c + adp_c,0.4528762905489531,-1000.0,1000.0,True
ASPO1,L-aspartate oxidase,asp__L_c + h2o_c + o2_c --> h2o2_c + nh4_c + oaa_c,0.0,0.0,1000.0,False
ASPTA,Aspartate transaminase,akg_c + asp__L_c <=> glu__L_c + oaa_c,-1.1890650356793993,-1000.0,1000.0,True
ASPabc,L-aspartate transport via ABC system,asp__L_e + atp_c + h2o_c --> adp_c + asp__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ASPabcpp,L-aspartate transport via ABC system (periplasm),asp__L_p + atp_c + h2o_c --> adp_c + asp__L_c + h_c + pi_c,0.0,0.0,1000.0,False
ASPt2_2pp,Aspartate transport via proton symport (2 H) (periplasm),asp__L_p + 2.0 h_p --> asp__L_c + 2.0 h_c,0.0,0.0,1000.0,False
ASPt2pp,L-aspartate transport in via proton symport (periplasm),asp__L_p + h_p --> asp__L_c + h_c,0.0,0.0,1000.0,False
ASPt2r,L aspartate reversible transport via proton symport,asp__L_e + h_e --> asp__L_c + h_c,0.0,0.0,1000.0,False
ASPtpp,L-aspartate uptake via facillitated diffusion,asp__L_p <=> asp__L_c,0.0,-1000.0,1000.0,True
ASR,Arsenate reductase,aso4_c + 2.0 gthrd_c + 2.0 h_c --> aso3_c + gthox_c + h2o_c,0.0,0.0,1000.0,False
ATHRDHr,L-allo-threonine dehydrogenase,athr__L_c + nadp_c <=> 2aobut_c + h_c + nadph_c,0.0,-1000.0,1000.0,True
ATPHs,ATP amine hydrolysis (spontaneous),atp_c + h2o_c + h_c --> itp_c + nh4_c,0.0,0.0,1000.0,False
ATPM,R_ATPM,atp_c + h2o_c --> adp_c + h_c + pi_c,0.0,0.0,0.0,False
ATPPRT,ATP phosphoribosyltransferase,atp_c + prpp_c --> ppi_c + prbatp_c,0.03759320101536923,0.0,1000.0,False
ATPS4rpp,ATP synthase (four protons for one ATP) (periplasm),adp_c + 4.0 h_p + pi_c <=> atp_c + h2o_c + 3.0 h_c,64.97969240766066,-1000.0,1000.0,True
BALAt2pp,Beta-alanine transport in via proton symport (periplasm),ala_B_p + h_p --> ala_B_c + h_c,0.0,0.0,1000.0,False
BALAt2r,Beta Alanine transport in via proton symport,ala_B_e + h_e --> ala_B_c + h_c,0.0,0.0,1000.0,False
BALAtex,Beta-alanine transport via diffusion (extracellular to periplasm),ala_B_e <=> ala_B_p,0.0,-1000.0,1000.0,True
BCAT_LEU,BCAT_LEU,4mop_c + glu__L_c <=> akg_c + leu__L_c,0.0,-1000.0,1000.0,True
BCAT_VAL,BCAT_VAL,2kiv_c + glu__L_c <=> akg_c + val__L_c,0.34669210427411357,-1000.0,1000.0,True
BDH,3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,bhb_c + nad_c <=> acac_c + h_c + nadh_c,0.0,-1000.0,1000.0,True
BEF,,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c + h_c,0.0,0.0,1000.0,False
BETALDHx,Betaine-aldehyde dehydrogenase,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c,0.0,0.0,1000.0,False
BETALDHy,Betaine-aldehyde dehydrogenase,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c,0.0,0.0,1000.0,False
BGLA,Beta-glucosidase,cellb_c + h2o_c <=> 2.0 glc__D_c,0.0,-1000.0,1000.0,True
BGLApp,Beta glucosidase  periplasmic,cellb_p + h2o_p --> 2.0 glc__D_p,0.0,0.0,1000.0,False
BPNT,"3',5'-bisphosphate nucleotidase",h2o_c + pap_c --> amp_c + pi_c,0.0,0.0,1000.0,False
BSCT,Benzoylsuccinyl-CoA thiolase,coa_c + 4.0 h_c + sbzcoa_c <=> benzcoa_c + succoa_c,0.0,-1000.0,1000.0,True
BTS,Butanol synthase,btal_c + h_c + nadh_c <=> 1btol_c + nad_c,0.0,-1000.0,1000.0,True
BTS3r,Biotin synthase,dtbt_c + 2.0 s_c <=> btn_c + h2s_c,0.0,-1000.0,1000.0,True
